playerID,pos,height,weight,college,age,year,stint_x,tmID,GP_x,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,franchID,confID,playoff,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won_x,lost_x,GP_y,homeW,homeL,awayW,awayL,confW,confL,min,attend,arena,coachID,stint_y,won_y,lost_y,award_x,award_y
ujhelpe01w,F-C,76.0,200.0,South Carolina,42.0,4,0.0,DET,14.0,0.0,68.0,4.0,3.0,9.0,12.0,3.0,0.0,1.0,10.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,DET,EA,Y,Detroit Shock,902.0,2004.0,624.0,882.0,125.0,323.0,379.0,851.0,1230.0,545.0,605.0,263.0,608.0,158.0,2553.0,911.0,2286.0,412.0,556.0,161.0,541.0,390.0,674.0,1064.0,504.0,774.0,309.0,497.0,129.0,2395.0,25.0,9.0,34.0,13.0,4.0,12.0,5.0,18.0,6.0,6900.0,133647.0,The Palace of Auburn Hills,laimbbi01w,0.0,25.0,9.0,,Coach of the Year
walkeay01w,F,75.0,142.0,Louisiana Tech,44.0,4,0.0,DET,34.0,1.0,271.0,56.0,34.0,37.0,71.0,10.0,10.0,11.0,19.0,33.0,70.0,24.0,21.0,8.0,0.0,0.0,0.0,DET,EA,Y,Detroit Shock,902.0,2004.0,624.0,882.0,125.0,323.0,379.0,851.0,1230.0,545.0,605.0,263.0,608.0,158.0,2553.0,911.0,2286.0,412.0,556.0,161.0,541.0,390.0,674.0,1064.0,504.0,774.0,309.0,497.0,129.0,2395.0,25.0,9.0,34.0,13.0,4.0,12.0,5.0,18.0,6.0,6900.0,133647.0,The Palace of Auburn Hills,laimbbi01w,0.0,25.0,9.0,,Coach of the Year
browned01w,G-F,69.0,163.0,Texas,45.0,7,0.0,HOU,4.0,0.0,28.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,,
cantydo01w,G-F,69.0,162.0,Alabama,46.0,7,0.0,HOU,15.0,15.0,431.0,164.0,12.0,40.0,52.0,44.0,17.0,0.0,35.0,36.0,105.0,54.0,77.0,56.0,3.0,0.0,0.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,,
chriska01w,F,74.0,171.0,UC Santa Barbara,42.0,7,1.0,HOU,6.0,0.0,88.0,18.0,9.0,10.0,19.0,4.0,0.0,0.0,11.0,21.0,16.0,8.0,2.0,2.0,0.0,0.0,1.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,,
dixonta01w,G,69.0,148.0,Kansas,47.0,7,0.0,HOU,23.0,14.0,591.0,162.0,19.0,41.0,60.0,54.0,13.0,2.0,58.0,63.0,171.0,69.0,28.0,23.0,9.0,1.0,1.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,,
hodgero01w,G,71.0,165.0,Florida State,41.0,7,0.0,HOU,33.0,8.0,698.0,247.0,11.0,54.0,65.0,32.0,16.0,4.0,36.0,40.0,217.0,87.0,39.0,29.0,120.0,44.0,0.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,,
kostaan01w,G,67.0,137.0,,45.0,7,0.0,HOU,32.0,0.0,266.0,67.0,3.0,22.0,25.0,19.0,7.0,0.0,42.0,41.0,57.0,18.0,35.0,25.0,30.0,6.0,0.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,,
lyttlsa01w,F,76.0,175.0,Houston,40.0,7,0.0,HOU,29.0,2.0,380.0,106.0,40.0,74.0,114.0,8.0,25.0,4.0,18.0,61.0,87.0,40.0,42.0,26.0,0.0,0.0,0.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,,
ndiayas01w,F-C,75.0,182.0,Southern Nazarene,49.0,7,0.0,HOU,11.0,3.0,127.0,35.0,10.0,20.0,30.0,8.0,1.0,1.0,10.0,14.0,35.0,16.0,6.0,3.0,0.0,0.0,0.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,,
phillta01w,F-C,74.0,200.0,Central Florida,54.0,7,0.0,HOU,21.0,2.0,222.0,59.0,12.0,35.0,47.0,4.0,9.0,5.0,23.0,37.0,52.0,20.0,29.0,19.0,0.0,0.0,1.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,,
snowmi01w,C,77.0,158.0,Tennessee,43.0,7,0.0,HOU,34.0,34.0,995.0,442.0,78.0,191.0,269.0,47.0,33.0,38.0,88.0,121.0,349.0,178.0,129.0,86.0,0.0,0.0,3.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,,
staleda01w,G,66.0,134.0,Virginia,53.0,7,0.0,HOU,34.0,34.0,1018.0,250.0,14.0,61.0,75.0,133.0,35.0,5.0,76.0,50.0,200.0,84.0,36.0,29.0,124.0,53.0,0.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,Kim Perrot Sportsmanship Award,
staleda01w,G,66.0,134.0,Virginia,53.0,7,0.0,HOU,34.0,34.0,1018.0,250.0,14.0,61.0,75.0,133.0,35.0,5.0,76.0,50.0,200.0,84.0,36.0,29.0,124.0,53.0,0.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,WNBA All-Decade Team,
swoopsh01w,F-G,72.0,145.0,Texas Tech,52.0,7,0.0,HOU,31.0,31.0,1111.0,482.0,34.0,149.0,183.0,115.0,64.0,9.0,74.0,46.0,436.0,180.0,127.0,97.0,90.0,25.0,0.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,WNBA All-Decade Team,
thompti01w,F,74.0,178.0,USC,48.0,7,0.0,HOU,21.0,21.0,696.0,392.0,31.0,87.0,118.0,47.0,20.0,13.0,52.0,53.0,304.0,139.0,92.0,74.0,96.0,40.0,0.0,HOU,WE,Y,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,chancva99w,0.0,18.0,16.0,WNBA All-Decade Team,
chriska01w,F,74.0,171.0,UC Santa Barbara,42.0,7,2.0,PHO,11.0,0.0,53.0,3.0,2.0,12.0,14.0,2.0,3.0,1.0,5.0,14.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
derevje01w,G,70.0,140.0,George Mason,41.0,7,0.0,PHO,31.0,8.0,467.0,96.0,11.0,46.0,57.0,68.0,23.0,7.0,25.0,42.0,75.0,38.0,26.0,16.0,15.0,4.0,0.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
irvinsa01w,F,75.0,185.0,Texas Christian,41.0,7,0.0,PHO,7.0,0.0,38.0,7.0,2.0,8.0,10.0,1.0,2.0,8.0,3.0,5.0,13.0,2.0,5.0,3.0,3.0,0.0,0.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
jacksta02w,G,66.0,118.0,Louisiana Tech,45.0,7,0.0,PHO,3.0,2.0,54.0,24.0,1.0,3.0,4.0,7.0,6.0,1.0,4.0,7.0,28.0,10.0,6.0,4.0,3.0,0.0,0.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
lacyje01w,F,75.0,175.0,Pepperdine,40.0,7,0.0,PHO,33.0,3.0,504.0,162.0,42.0,60.0,102.0,14.0,12.0,12.0,45.0,102.0,128.0,61.0,58.0,40.0,4.0,0.0,1.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
milleke01w,G,70.0,140.0,Georgia,45.0,7,0.0,PHO,27.0,24.0,814.0,296.0,41.0,103.0,144.0,94.0,28.0,6.0,73.0,74.0,259.0,109.0,62.0,48.0,79.0,30.0,0.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
pettibr01w,G,69.0,150.0,Florida,52.0,7,0.0,PHO,11.0,0.0,67.0,14.0,5.0,4.0,9.0,10.0,3.0,0.0,2.0,11.0,19.0,5.0,6.0,3.0,8.0,1.0,0.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
pondeca01w,G,69.0,160.0,Rutgers,40.0,7,0.0,PHO,32.0,32.0,1067.0,624.0,37.0,70.0,107.0,98.0,37.0,4.0,45.0,84.0,495.0,219.0,163.0,139.0,126.0,47.0,3.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
rasmukr01w,F,76.0,174.0,Michigan State,44.0,7,0.0,PHO,34.0,32.0,908.0,146.0,72.0,136.0,208.0,72.0,28.0,27.0,33.0,98.0,125.0,64.0,20.0,12.0,14.0,6.0,0.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
smithcr01w,G,66.0,121.0,Iowa,39.0,7,0.0,PHO,23.0,0.0,197.0,60.0,4.0,18.0,22.0,22.0,17.0,0.0,18.0,24.0,47.0,21.0,12.0,11.0,19.0,7.0,0.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
snellbe01w,G,69.0,170.0,University of Sydney,42.0,7,0.0,PHO,30.0,0.0,250.0,100.0,11.0,28.0,39.0,19.0,15.0,3.0,17.0,28.0,90.0,35.0,10.0,10.0,63.0,20.0,0.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
stevema01w,F-C,75.0,166.0,Auburn,41.0,7,0.0,PHO,2.0,0.0,18.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
strotan01w,G-F,75.0,166.0,Connecticut,39.0,7,0.0,PHO,8.0,0.0,39.0,16.0,2.0,3.0,5.0,2.0,1.0,2.0,0.0,3.0,14.0,6.0,0.0,0.0,10.0,4.0,0.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
tauradi01w,F-G,72.0,172.0,Connecticut,41.0,7,0.0,PHO,34.0,34.0,1152.0,860.0,25.0,97.0,122.0,139.0,42.0,27.0,79.0,100.0,660.0,298.0,183.0,143.0,305.0,121.0,2.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,WNBA All Decade Team Honorable Mention,
taylope01w,F,73.0,168.0,,42.0,7,0.0,PHO,20.0,8.0,536.0,277.0,32.0,81.0,113.0,51.0,29.0,9.0,29.0,57.0,220.0,98.0,66.0,57.0,65.0,24.0,1.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
vodicka01w,F-C,76.0,190.0,,50.0,7,0.0,PHO,28.0,27.0,736.0,272.0,46.0,141.0,187.0,41.0,28.0,19.0,53.0,89.0,250.0,111.0,65.0,50.0,7.0,0.0,2.0,PHO,WE,N,Phoenix Mercury,1079.0,2434.0,537.0,684.0,265.0,722.0,334.0,811.0,1145.0,640.0,741.0,275.0,442.0,127.0,2960.0,1023.0,2360.0,630.0,852.0,203.0,618.0,408.0,875.0,1283.0,578.0,669.0,231.0,537.0,126.0,2879.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,8.0,12.0,6900.0,126801.0,US Airways Center,westhpa99w,0.0,18.0,16.0,,
brownru01w,F,74.0,175.0,Furman,51.0,4,0.0,CHA,34.0,5.0,483.0,125.0,34.0,49.0,83.0,16.0,29.0,10.0,35.0,88.0,116.0,53.0,23.0,19.0,2.0,0.0,1.0,CHA,EA,Y,Charlotte Sting,787.0,1881.0,456.0,590.0,187.0,517.0,342.0,629.0,971.0,499.0,697.0,279.0,497.0,115.0,2217.0,790.0,1902.0,477.0,667.0,138.0,407.0,386.0,621.0,1007.0,491.0,606.0,264.0,469.0,104.0,2195.0,18.0,16.0,34.0,13.0,4.0,5.0,12.0,12.0,12.0,6850.0,120061.0,Charlotte Coliseum,laceytr99w,0.0,18.0,16.0,,
brumfma01w,G,68.0,133.0,Rice,45.0,4,0.0,CHA,25.0,0.0,123.0,18.0,1.0,9.0,10.0,14.0,1.0,1.0,6.0,13.0,16.0,6.0,6.0,6.0,3.0,0.0,0.0,CHA,EA,Y,Charlotte Sting,787.0,1881.0,456.0,590.0,187.0,517.0,342.0,629.0,971.0,499.0,697.0,279.0,497.0,115.0,2217.0,790.0,1902.0,477.0,667.0,138.0,407.0,386.0,621.0,1007.0,491.0,606.0,264.0,469.0,104.0,2195.0,18.0,16.0,34.0,13.0,4.0,5.0,12.0,12.0,12.0,6850.0,120061.0,Charlotte Coliseum,laceytr99w,0.0,18.0,16.0,,
enissh01w,F-C,73.0,185.0,Alabama,48.0,4,0.0,CHA,29.0,20.0,613.0,252.0,62.0,63.0,125.0,16.0,29.0,2.0,41.0,63.0,188.0,82.0,77.0,62.0,62.0,26.0,0.0,CHA,EA,Y,Charlotte Sting,787.0,1881.0,456.0,590.0,187.0,517.0,342.0,629.0,971.0,499.0,697.0,279.0,497.0,115.0,2217.0,790.0,1902.0,477.0,667.0,138.0,407.0,386.0,621.0,1007.0,491.0,606.0,264.0,469.0,104.0,2195.0,18.0,16.0,34.0,13.0,4.0,5.0,12.0,12.0,12.0,6850.0,120061.0,Charlotte Coliseum,laceytr99w,0.0,18.0,16.0,,
feastal01w,F,71.0,168.0,Harvard,47.0,4,0.0,CHA,34.0,34.0,1096.0,422.0,37.0,76.0,113.0,73.0,52.0,9.0,72.0,75.0,378.0,142.0,78.0,66.0,205.0,72.0,0.0,CHA,EA,Y,Charlotte Sting,787.0,1881.0,456.0,590.0,187.0,517.0,342.0,629.0,971.0,499.0,697.0,279.0,497.0,115.0,2217.0,790.0,1902.0,477.0,667.0,138.0,407.0,386.0,621.0,1007.0,491.0,606.0,264.0,469.0,104.0,2195.0,18.0,16.0,34.0,13.0,4.0,5.0,12.0,12.0,12.0,6850.0,120061.0,Charlotte Coliseum,laceytr99w,0.0,18.0,16.0,,
lewisty01w,G,70.0,152.0,North Carolina State,44.0,4,0.0,CHA,23.0,0.0,234.0,70.0,11.0,22.0,33.0,20.0,10.0,6.0,16.0,18.0,62.0,26.0,12.0,11.0,13.0,7.0,0.0,CHA,EA,Y,Charlotte Sting,787.0,1881.0,456.0,590.0,187.0,517.0,342.0,629.0,971.0,499.0,697.0,279.0,497.0,115.0,2217.0,790.0,1902.0,477.0,667.0,138.0,407.0,386.0,621.0,1007.0,491.0,606.0,264.0,469.0,104.0,2195.0,18.0,16.0,34.0,13.0,4.0,5.0,12.0,12.0,12.0,6850.0,120061.0,Charlotte Coliseum,laceytr99w,0.0,18.0,16.0,,
mckivte01w,C-F,75.0,220.0,Tulane,43.0,4,0.0,CHA,31.0,1.0,341.0,105.0,37.0,54.0,91.0,6.0,14.0,24.0,27.0,58.0,78.0,41.0,31.0,23.0,1.0,0.0,0.0,CHA,EA,Y,Charlotte Sting,787.0,1881.0,456.0,590.0,187.0,517.0,342.0,629.0,971.0,499.0,697.0,279.0,497.0,115.0,2217.0,790.0,1902.0,477.0,667.0,138.0,407.0,386.0,621.0,1007.0,491.0,606.0,264.0,469.0,104.0,2195.0,18.0,16.0,34.0,13.0,4.0,5.0,12.0,12.0,12.0,6850.0,120061.0,Charlotte Coliseum,laceytr99w,0.0,18.0,16.0,,
milleke01w,G,70.0,140.0,Georgia,45.0,4,0.0,CHA,34.0,0.0,523.0,189.0,20.0,33.0,53.0,47.0,18.0,2.0,35.0,44.0,167.0,68.0,40.0,31.0,52.0,22.0,0.0,CHA,EA,Y,Charlotte Sting,787.0,1881.0,456.0,590.0,187.0,517.0,342.0,629.0,971.0,499.0,697.0,279.0,497.0,115.0,2217.0,790.0,1902.0,477.0,667.0,138.0,407.0,386.0,621.0,1007.0,491.0,606.0,264.0,469.0,104.0,2195.0,18.0,16.0,34.0,13.0,4.0,5.0,12.0,12.0,12.0,6850.0,120061.0,Charlotte Coliseum,laceytr99w,0.0,18.0,16.0,,
smithch02w,F,70.0,145.0,Stanford,48.0,4,0.0,CHA,27.0,9.0,443.0,95.0,23.0,37.0,60.0,18.0,10.0,2.0,24.0,54.0,98.0,31.0,36.0,24.0,32.0,9.0,0.0,CHA,EA,Y,Charlotte Sting,787.0,1881.0,456.0,590.0,187.0,517.0,342.0,629.0,971.0,499.0,697.0,279.0,497.0,115.0,2217.0,790.0,1902.0,477.0,667.0,138.0,407.0,386.0,621.0,1007.0,491.0,606.0,264.0,469.0,104.0,2195.0,18.0,16.0,34.0,13.0,4.0,5.0,12.0,12.0,12.0,6850.0,120061.0,Charlotte Coliseum,laceytr99w,0.0,18.0,16.0,,
