playerID,pos,height,weight,college,collegeOther,age,year,stint,tmID,playerPowerRanking,PER,postPlayerPowerRanking,postPER,countAwards
farriba01w,C-F,75.0,200,Tulane,,47.0,1,0,DET,15.383775810489622,9.12986923076923,0.0,0.0,0.0
farriba01w,C-F,75.0,200,Tulane,,47.0,2,0,DET,23.445358515515263,7.469622540250446,0.0,0.0,0.0
farriba01w,C-F,75.0,200,Tulane,,47.0,3,0,DET,27.150831443347354,6.853078014184397,0.0,0.0,0.0
farriba01w,C-F,75.0,200,Tulane,,47.0,4,0,DET,20.921908735475718,5.963314176245207,18.07176882843081,4.279714285714285,0.0
farriba01w,C-F,75.0,200,Tulane,,47.0,5,0,DET,19.943656037165535,8.204507109004739,24.476334802034813,6.533628205128207,0.0
farriba01w,C-F,75.0,200,Tulane,,47.0,6,0,DET,18.140791554285034,2.8199391891891907,0.8625484923746383,-2.0402499999999995,0.0
farriba01w,C-F,75.0,200,Tulane,,47.0,7,0,NYL,40.11201981606603,8.247543432203386,0.0,0.0,0.0
farriba01w,C-F,75.0,200,Tulane,,47.0,8,0,NYL,15.563889575995653,4.394864978902953,6.056154140785026,1.6695000000000029,0.0
farriba01w,C-F,75.0,200,Tulane,,47.0,9,0,PHO,24.944831979890214,7.193027124773962,0.0,0.0,0.0
farriba01w,C-F,75.0,200,Tulane,,47.0,10,0,DET,14.397099001039383,4.092872727272727,0.0,0.0,0.0
feastal01w,F,71.0,168,Harvard,,47.0,1,0,LAS,25.075288207028013,14.008089552238802,19.487167677799967,5.587477272727269,0.0
feastal01w,F,71.0,168,Harvard,,47.0,2,0,CHA,46.518757091576546,10.47453227408143,43.0943451570783,8.055322580645157,0.0
feastal01w,F,71.0,168,Harvard,,47.0,3,0,CHA,46.88383929955749,14.462174686192464,28.37870589732689,8.213784615384617,0.0
feastal01w,F,71.0,168,Harvard,,47.0,4,0,CHA,48.86535909815484,11.508635948905106,30.705552770074547,9.4995873015873,0.0
feastal01w,F,71.0,168,Harvard,,47.0,5,0,CHA,45.578718402176804,9.622843155893532,0.0,0.0,0.0
feastal01w,F,71.0,168,Harvard,,47.0,6,0,CHA,39.511951225477176,7.578836336336332,0.0,0.0,0.0
feastal01w,F,71.0,168,Harvard,,47.0,7,0,CHA,15.34015944987389,2.699627831715212,0.0,0.0,0.0
feastal01w,F,71.0,168,Harvard,,47.0,9,0,IND,20.47080224304197,7.4647707641195975,8.99798497893387,5.572500000000001,0.0
feifesu01w,G,73.0,162,,,44.0,6,0,SAC,19.922513926117116,3.6882916666666685,0.0,0.0,0.0
ferdima01w,G,69.0,153,Louisiana State,,45.0,2,0,UTA,38.15515316086144,13.569642361111102,35.01787712456307,18.632231884057973,0.0
ferdima01w,G,69.0,153,Louisiana State,,45.0,3,0,UTA,46.25709730467257,14.160186854460099,38.761191481332325,10.21281720430108,0.0
ferdima01w,G,69.0,153,Louisiana State,,45.0,4,0,SAS,47.205348788449854,12.032724910394267,0.0,0.0,0.0
ferdima01w,G,69.0,153,Louisiana State,,45.0,5,0,SAS,38.33898337528271,12.808298624754418,0.0,0.0,0.0
ferdima01w,G,69.0,153,Louisiana State,,45.0,6,0,SAS,44.27106914424742,10.472856856856854,0.0,0.0,0.0
ferdima01w,G,69.0,153,Louisiana State,,45.0,8,0,SAS,26.247221290168874,8.437451143451144,22.289105466421617,22.345338028169017,0.0
ferdima01w,G,69.0,153,Louisiana State,,45.0,9,0,LAS,34.81525158434545,11.111138235294115,24.04890253334665,11.837972972972976,0.0
ferdima01w,G,69.0,153,Louisiana State,,45.0,10,0,LAS,22.48951391107743,12.686483775811212,16.102214038122092,13.373785714285713,0.0
fernama01w,G,71.0,138,,,41.0,8,0,LAS,38.10070226442221,8.844518518518516,0.0,0.0,0.0
ferrama01w,F,75.0,190,,,51.0,1,0,NYL,15.389884491277497,2.405915584415586,16.476917622308417,25.011916666666664,0.0
figgsuk01w,G,69.0,142,Purdue,,46.0,1,0,LAS,42.81685333692475,12.014136986301368,35.28069823396393,7.987622641509437,0.0
figgsuk01w,G,69.0,142,Purdue,,46.0,2,0,LAS,45.90409248701606,13.340777419354838,43.291588284239154,11.290447698744773,0.0
figgsuk01w,G,69.0,142,Purdue,,46.0,3,0,POR,43.33694796276416,10.635965357967661,0.0,0.0,0.0
figgsuk01w,G,69.0,142,Purdue,,46.0,4,0,HOU,40.40443975581532,6.112442226890755,26.492345359525117,7.413691358024694,0.0
firsool01w,C,78.0,215,Kansas State,,47.0,1,0,NYL,12.504542369092258,8.594631578947373,7.869959745335166,40.09266666666667,0.0
floremi01w,G,66.0,125,Stanford,,46.0,1,0,MIA,21.288927258947012,4.279478902953589,0.0,0.0,0.0
flukety01w,C,77.0,209,Tennessee,,38.0,7,0,CHA,20.0207681757129,4.67173456790123,0.0,0.0,0.0
flukety01w,C,77.0,209,Tennessee,,38.0,8,2,LAS,15.44728719389118,8.006149122807019,0.0,0.0,0.0
flukety01w,C,77.0,209,Tennessee,,38.0,8,1,SEA,6.413695063171401,-13.046064516129032,0.0,0.0,0.0
flukety01w,C,77.0,209,Tennessee,,38.0,9,0,CHI,18.61084072057315,6.481961038961044,0.0,0.0,0.0
folklkr01w,F,74.0,190,Stanford,,47.0,1,0,MIN,38.93886609218895,11.315020118343197,0.0,0.0,0.0
folklkr01w,F,74.0,190,Stanford,,47.0,2,0,POR,46.40338876439347,11.311616009280744,0.0,0.0,0.0
folklkr01w,F,74.0,190,Stanford,,47.0,3,0,POR,29.156146779918117,12.342395348837208,0.0,0.0,0.0
fordch01w,F,75.0,198,Louisiana Tech,,42.0,4,0,DET,46.777106710553866,14.447832635983259,41.794658683212155,11.263754310344826,1.0
fordch01w,F,75.0,198,Louisiana Tech,,42.0,5,0,DET,43.54186034058038,14.156497807017539,41.3746099616767,15.923585585585581,0.0
fordch01w,F,75.0,198,Louisiana Tech,,42.0,6,0,DET,42.02976734648472,12.619172746781107,5.846423620655912,12.735469387755103,0.0
fordch01w,F,75.0,198,Louisiana Tech,,42.0,7,0,DET,48.77148968475321,21.693864130434786,47.45406477509178,20.888390243902442,0.0
fordch01w,F,75.0,198,Louisiana Tech,,42.0,8,0,DET,42.587866159445305,18.078206521739126,33.97388941098095,11.201785087719294,0.0
fordch01w,F,75.0,198,Louisiana Tech,,42.0,9,0,DET,38.91022561722071,16.863662480376764,0.0,0.0,0.0
fordch01w,F,75.0,198,Louisiana Tech,,42.0,10,0,DET,38.23440841862165,10.930511258278148,38.574138613246234,9.793554054054056,0.0
fordki01w,G-F,70.0,153,Georgia Tech,,48.0,1,0,MIA,19.991089144763194,6.543179245283015,0.0,0.0,0.0
fordki01w,G-F,70.0,153,Georgia Tech,,48.0,2,0,MIA,18.60596500560247,5.782311392405061,4.623173038448341,-3.3862499999999986,0.0
fordst01w,F,74.0,185,Georgia,,54.0,2,0,NYL,9.578283947482504,33.538999999999994,0.0,0.0,0.0
fordst01w,F,74.0,185,Georgia,,54.0,3,0,SAC,4.88378170375957,4.043666666666666,0.0,0.0,0.0
fowlesy01w,C,78.0,200,Louisiana State,,38.0,9,0,CHI,45.4949181446445,16.63896976744186,0.0,0.0,0.0
fowlesy01w,C,78.0,200,Louisiana State,,38.0,10,0,CHI,49.7572416325222,14.89479335260116,0.0,0.0,0.0
francde01w,F,70.0,193,Iowa State,,48.0,1,0,NYL,0.02946810078090467,-19.595,0.5095034791354501,-9.7975,0.0
frankaq01w,G,64.0,154,Texas A&M,,38.0,9,0,SAC,20.436696606064515,5.242247863247863,3.694435713054377,-7.836894736842106,0.0
frankaq01w,G,64.0,154,Texas A&M,,38.0,10,0,SEA,3.5316778811727314,-6.35085,0.0,0.0,0.0
frazeme01w,F,75.0,191,Liberty,,36.0,10,0,SAS,21.976360290678503,13.769852760736201,9.108228280237805,7.785714285714286,0.0
fresest01w,G,68.0,126,Iowa State,,47.0,1,0,UTA,19.26226140966019,9.907594594594594,0.0,0.0,0.0
frettla01w,F,75.0,170,Georgia,,48.0,1,0,LAS,13.586472535485429,3.9112192513368957,12.62023514130127,36.15342857142857,0.0
frettla01w,F,75.0,170,Georgia,,48.0,2,0,SAC,23.151014979596965,7.51171464019851,10.719706173520908,-3.8843333333333305,0.0
frettla01w,F,75.0,170,Georgia,,48.0,3,0,SAC,31.837678449409395,8.210083333333332,0.0,0.0,0.0
frettla01w,F,75.0,170,Georgia,,48.0,4,0,SAC,16.81055767009059,4.9974866666666715,5.105580442638512,-2.705666666666667,0.0
frettla01w,F,75.0,170,Georgia,,48.0,5,1,CHA,11.135301259758924,2.8905633802816935,0.0,0.0,0.0
frettla01w,F,75.0,170,Georgia,,48.0,5,2,NYL,20.67207391800374,12.418420289855067,25.680739821893994,9.81506034482758,0.0
frettla01w,F,75.0,170,Georgia,,48.0,6,0,NYL,18.704339002788917,7.898842105263157,20.55842002150913,6.038574468085107,0.0
friertr01w,F,74.0,186,Louisiana Tech,,44.0,5,0,SEA,11.482332384816532,0.4951818181818181,0.0,0.0,0.0
frohlli01w,F-C,75.0,185,,,44.0,3,0,NYL,10.950027433971782,-1.146432835820894,7.559613587652188,-4.50345,0.0
frohlli01w,F-C,75.0,185,,,44.0,4,0,NYL,19.970730119893688,12.46991121495327,0.0,0.0,0.0
frohlli01w,F-C,75.0,185,,,44.0,7,0,IND,17.901053071001712,8.978402366863907,0.0,0.0,0.0
frohlli01w,F-C,75.0,185,,,44.0,8,0,SAC,18.590511674259965,-3.7825490196078415,10.808886889660265,-0.3163750000000016,0.0
futreca01w,G,70.0,154,Duquesne,,41.0,5,0,CON,17.58820638608528,8.217993055555555,7.9829944434267555,28.636666666666663,0.0
gaithka01w,C,75.0,170,Notre Dame,,48.0,1,2,IND,5.20516104124135,4.833583333333334,0.0,0.0,0.0
gaithka01w,C,75.0,170,Notre Dame,,48.0,1,1,UTA,16.197701052964604,16.056222222222218,0.0,0.0,0.0
gaithka01w,C,75.0,170,Notre Dame,,48.0,3,1,LAS,1.8460723626010158,-15.610199999999999,0.0,0.0,0.0
gaithka01w,C,75.0,170,Notre Dame,,48.0,3,2,WAS,0.01620745542949757,-17.174,0.0,0.0,0.0
garcibe01w,G,65.0,135,,,47.0,3,0,DET,11.94148230265517,-3.4611718750000007,0.0,0.0,0.0
gardike01w,F,73.0,168,Virginia Tech,,39.0,9,0,CON,28.62313087346546,8.959277777777778,28.53621823724791,11.761596491228069,0.0
gardike01w,F,73.0,168,Virginia Tech,,39.0,10,0,CON,33.468167617830645,12.428140939597318,0.0,0.0,0.0
gardnan01w,F-C,75.0,190,Howard,,43.0,3,0,UTA,13.602138183335468,8.746045454545454,12.181648115654285,10.151285714285713,0.0
gardnan01w,F-C,75.0,190,Howard,,43.0,9,0,WAS,13.101088534499487,8.40441011235955,0.0,0.0,0.0
garnean01w,F-C,75.0,160,Penn State,,44.0,1,0,SEA,31.125213143342833,5.781062499999997,0.0,0.0,0.0
gaydeco01w,G,69.0,150,Louisiana State,,52.0,1,0,ORL,4.4735075492020195,11.628142857142855,0.0,0.0,0.0
gearlka01w,G-F,73.0,184,Purdue,,39.0,8,0,SEA,23.62269372972631,10.469780320366137,17.929190726452457,10.294086956521737,0.0
gearlka01w,G-F,73.0,184,Purdue,,39.0,9,0,SEA,23.924566408673545,9.92906196581197,12.519543780120417,14.870666666666663,0.0
gearlka01w,G-F,73.0,184,Purdue,,39.0,10,0,SEA,19.6257428755651,9.673637860082303,0.0,0.0,0.0
gibsoke01w,F-G,70.0,136,Maryland,,47.0,1,0,HOU,15.466154304576149,7.728289473684212,0.12135922330097089,-13.063333333333333,0.0
gibsoke01w,F-G,70.0,136,Maryland,,47.0,2,0,HOU,17.157043926912245,2.2512569444444424,17.150672657873265,5.468565217391306,0.0
gibsoke01w,F-G,70.0,136,Maryland,,47.0,3,0,HOU,18.51555113219878,5.106985507246378,12.39100255893518,14.42054545454545,0.0
gibsoke01w,F-G,70.0,136,Maryland,,47.0,4,0,HOU,11.326739421780163,3.6267368421052626,4.638529374137735,2.8768333333333325,0.0
gilloje01w,F-C,75.0,180,Mississippi,,59.0,1,0,PHO,43.43483109436794,12.95106658595642,32.84863360628193,10.436109375000003,0.0
gilloje01w,F-C,75.0,180,Mississippi,,59.0,2,0,PHO,43.48365948523822,11.54686013986014,0.0,0.0,0.0
gilloje01w,F-C,75.0,180,Mississippi,,59.0,3,0,PHO,46.06015852817853,14.614743707093826,0.0,0.0,0.0
gilloje01w,F-C,75.0,180,Mississippi,,59.0,4,0,LAS,23.481313983294044,8.993120906801005,1.7306944233851929,-7.910272727272728,0.0
gilmous01w,G,71.0,158,Rutgers,,45.0,1,0,IND,3.927078602282958,-8.244952380952379,0.0,0.0,0.0
gisseka01w,F,73.0,178,Penn State,North Carolina State,38.0,9,0,LAS,0.9116058590713484,-11.901785714285714,0.0,0.0,0.0
givench01w,G,70.0,0,Middle Tennessee State,,38.0,9,0,DET,9.9192144338731,-5.7478000000000025,0.0,0.0,0.0
gomisem01w,G,71.0,134,,,40.0,7,0,NYL,7.091247174545956,-5.8558666666666666,0.0,0.0,0.0
goodsad01w,F,72.0,165,Old Dominion,,57.0,1,0,UTA,48.229422664380365,17.193545748116257,0.0,0.0,0.0
goodsad01w,F,72.0,165,Old Dominion,,57.0,2,0,UTA,41.93471726716503,11.193587822014054,36.11293311835772,14.565591549295771,0.0
goodsad01w,F,72.0,165,Old Dominion,,57.0,3,0,UTA,50.476162945415375,13.724662125340602,40.451299863363865,6.549573684210523,0.0
goodsad01w,F,72.0,165,Old Dominion,,57.0,4,0,SAS,44.164680740292354,10.03940454076367,0.0,0.0,0.0
goodsad01w,F,72.0,165,Old Dominion,,57.0,5,0,SAS,47.58649151437156,12.632107677902624,0.0,0.0,0.0
goodsad01w,F,72.0,165,Old Dominion,,57.0,6,2,CHA,24.146337439224073,6.117446511627906,0.0,0.0,0.0
goodsad01w,F,72.0,165,Old Dominion,,57.0,6,1,HOU,19.751835679097454,7.262254612546128,0.0,0.0,0.0
goringi01w,C,79.0,225,North Carolina State (jr-sr),Arkansas-Fort Smith (fr-so),40.0,8,0,WAS,18.490059509042233,15.413243589743589,0.0,0.0,0.0
gortmsh01w,G,70.0,158,South Carolina,,44.0,3,0,MIN,21.87354242817812,6.70336314363144,0.0,0.0,0.0
gortmsh01w,G,70.0,158,South Carolina,,44.0,4,0,MIN,17.204831239334826,6.936175,0.0,0.0,0.0
gortmsh01w,G,70.0,158,South Carolina,,44.0,5,0,WAS,3.359138020058369,2.4824166666666674,0.08090614886731391,-19.595,0.0
gortmsh01w,G,70.0,158,South Carolina,,44.0,7,0,SEA,18.68216747581317,4.9644377358490575,0.0,0.0,0.0
granter01w,G,68.0,125,Texas Tech,,39.0,8,0,HOU,20.496946053583947,7.900317535545024,0.0,0.0,0.0
grecomi01w,G,69.0,145,UCLA,,43.0,5,0,SEA,13.919775904177186,13.86612328767123,8.832804800440618,11.114999999999998,0.0
greenci01w,C,77.0,183,Texas Tech,,40.0,7,0,SEA,7.398547362710502,-8.698583333333332,0.0,0.0,0.0
grginve01w,F,73.0,160,,,48.0,1,0,LAS,13.265045264316813,1.9277868852459021,6.2991461356891545,4.491285714285715,0.0
grginve01w,F,73.0,160,,,48.0,2,0,LAS,19.90520651800023,8.618650224215246,11.693243637850793,16.560999999999996,0.0
grginve01w,F,73.0,160,,,48.0,3,0,LAS,14.722215793176563,3.5225696202531656,2.2949168976791015,6.032800000000001,0.0
griffyo01w,C-F,75.0,188,Florida Atlantic,,53.0,1,0,SAC,55.64142600216116,25.288455165692017,36.458418199899384,14.766730769230769,0.0
griffyo01w,C-F,75.0,188,Florida Atlantic,,53.0,2,0,SAC,54.151345368299395,22.993882079851428,45.67276991483819,23.086381215469615,0.0
griffyo01w,C-F,75.0,188,Florida Atlantic,,53.0,3,0,SAC,43.56327183490683,19.221592720970534,0.0,0.0,0.0
griffyo01w,C-F,75.0,188,Florida Atlantic,,53.0,4,0,SAC,48.35588165242887,18.77709359605911,45.490730913048864,22.240249999999993,0.0
griffyo01w,C-F,75.0,188,Florida Atlantic,,53.0,5,0,SAC,50.25758485988117,22.544347235693497,45.00812404409755,18.288799019607847,0.0
griffyo01w,C-F,75.0,188,Florida Atlantic,,53.0,6,0,SAC,46.62908545272953,18.43260498960499,44.59800041888343,22.203524390243906,1.0
griffyo01w,C-F,75.0,188,Florida Atlantic,,53.0,7,0,SAC,43.950868604406125,19.123179156908662,43.303094158759336,23.82567510548522,0.0
griffyo01w,C-F,75.0,188,Florida Atlantic,,53.0,8,0,SAC,38.24836188918794,13.796654471544716,30.931696574699735,10.990380281690138,0.0
griffyo01w,C-F,75.0,188,Florida Atlantic,,53.0,9,0,SEA,38.380111244578146,15.584168693009119,36.817446605847955,9.560275862068966,0.0
griffyo01w,C-F,75.0,188,Florida Atlantic,,53.0,10,0,IND,16.28234714812985,14.209243902439024,0.0,0.0,0.0
groomla01w,G-F,70.0,160,Georgia,,53.0,1,0,SAC,19.420178039546087,10.233516209476312,13.339504972747704,2.8924347826086962,0.0
groomla01w,G-F,70.0,160,Georgia,,53.0,2,0,SAC,23.884921383634993,10.56719337016575,11.142062859512361,3.0573870967741943,0.0
groomla01w,G-F,70.0,160,Georgia,,53.0,3,0,SAC,35.37309522044679,8.551943529411762,0.0,0.0,0.0
groomla01w,G-F,70.0,160,Georgia,,53.0,4,0,SAC,23.157146375067104,7.850157446808507,14.754823790430061,9.34129230769231,0.0
groomla01w,G-F,70.0,160,Georgia,,53.0,5,0,SAC,21.721566577638278,5.4638127659574485,0.12135922330097089,-13.063333333333333,0.0
grubigo01w,G,71.0,165,,,51.0,1,0,IND,35.30715455308102,8.38196388888889,0.0,0.0,0.0
grubigo01w,G,71.0,165,,,51.0,2,0,IND,25.646163559215104,7.451503118503121,0.0,0.0,0.0
grubigo01w,G,71.0,165,,,51.0,3,0,PHO,41.71478787903293,10.95442142025611,0.0,0.0,0.0
grubigo01w,G,71.0,165,,,51.0,5,0,HOU,8.150325872216593,-8.5505,0.0,0.0,0.0
grubigo01w,G,71.0,165,,,51.0,6,0,LAS,7.0543316244307,-3.986121951219513,0.0,0.0,0.0
grudasa01w,F-C,76.0,185,,,36.0,9,0,CON,23.817569672293534,13.91711974789916,8.605657280048613,4.5754074074074085,0.0
grudasa01w,F-C,76.0,185,,,36.0,10,0,CON,42.206710503075975,13.182124691358025,0.0,0.0,0.0
hairska01w,F,72.0,150,Temple,,38.0,8,0,CON,15.24636040705567,4.160155405405405,0.0,0.0,0.0
hallam01w,F,75.0,180,Washington,,45.0,3,0,POR,11.513941098958673,7.943384615384615,0.0,0.0,0.0
hallvi01w,F,73.0,180,Texas,,54.0,1,0,CLE,27.109700279873422,7.141656845753893,13.198965649934609,9.94976811594203,0.0
hallvi01w,F,73.0,180,Texas,,54.0,2,1,CLE,21.620975709207386,7.030582222222221,0.0,0.0,0.0
hallvi01w,F,73.0,180,Texas,,54.0,2,2,IND,12.438631475956253,6.658406504065044,0.0,0.0,0.0
hallvi01w,F,73.0,180,Texas,,54.0,3,0,LAS,12.618559627827576,14.111052631578945,0.0,0.0,0.0
hammobe01w,G,66.0,136,Colorado State,,46.0,1,0,NYL,37.17010233619078,13.332827544910177,36.86604603518468,9.766970873786406,0.0
hammobe01w,G,66.0,136,Colorado State,,46.0,2,0,NYL,28.460612528240247,13.345126009693049,8.967915882510116,4.0375000000000005,0.0
hammobe01w,G,66.0,136,Colorado State,,46.0,3,0,NYL,28.465589182217524,11.705526555386948,29.470104552913597,15.674366120218577,0.0
hammobe01w,G,66.0,136,Colorado State,,46.0,4,0,NYL,29.66064365779983,22.10057976653696,0.0,0.0,0.0
hammobe01w,G,66.0,136,Colorado State,,46.0,5,0,NYL,49.94415091196191,13.560592920353981,34.03902165871294,5.918280898876404,0.0
hammobe01w,G,66.0,136,Colorado State,,46.0,6,0,NYL,51.47379322708689,14.452809322033893,-6.4603032302439,1.9926842105263152,0.0
hammobe01w,G,66.0,136,Colorado State,,46.0,7,0,NYL,42.921529881015324,14.91256231454006,0.0,0.0,0.0
hammobe01w,G,66.0,136,Colorado State,,46.0,8,0,SAS,48.89596486837836,16.463284796573877,40.25711378637618,17.087051428571435,0.0
hammobe01w,G,66.0,136,Colorado State,,46.0,9,0,SAS,51.4124806274464,17.095993642143508,49.07269059229985,16.292214501510568,0.0
hammobe01w,G,66.0,136,Colorado State,,46.0,10,0,SAS,52.680979965293474,19.91255100095329,37.380166145765145,17.177306930693074,0.0
hamzoro01w,G,69.0,152,,,53.0,1,0,ORL,8.558912866054632,2.9433023255813935,0.0,0.0,0.0
hardili01w,G,68.0,139,Duke,,39.0,8,0,MIN,39.72848582485736,9.97644684385382,0.0,0.0,0.0
hardili01w,G,68.0,139,Duke,,39.0,9,0,MIN,29.244680560229703,7.2787529610829065,0.0,0.0,0.0
hardili01w,G,68.0,139,Duke,,39.0,10,0,WAS,50.20199477248175,12.081718592964826,33.072449726024246,2.1483456790123436,0.0
harpela01w,F-C,77.0,190,Maryland,,37.0,9,0,SAC,24.199531060226803,11.410076785714281,14.607600027008784,-2.731571428571427,0.0
harpela01w,F-C,77.0,190,Maryland,,37.0,10,0,SAC,24.849043783466453,11.548973913043481,0.0,0.0,0.0
harrido01w,F,75.0,190,Old Dominion,,57.0,1,0,IND,9.711912595998708,-3.3779253731343295,0.0,0.0,0.0
harrili01w,F,73.0,164,Tennessee,,52.0,1,0,PHO,40.62820724883329,12.344039999999998,41.07027409948561,21.31277941176471,0.0
harrili01w,F,73.0,164,Tennessee,,52.0,2,0,PHO,44.263748151382345,9.792688524590163,0.0,0.0,0.0
harrili01w,F,73.0,164,Tennessee,,52.0,3,0,PHO,42.808316696630854,10.121597330367075,0.0,0.0,0.0
harrili01w,F,73.0,164,Tennessee,,52.0,4,0,PHO,36.81301623433359,7.8068687350835315,0.0,0.0,0.0
harrili01w,F,73.0,164,Tennessee,,52.0,6,0,PHO,17.297050375061055,4.487720538720539,0.0,0.0,0.0
harrokr01w,G,64.0,139,,,48.0,2,0,MIN,28.78190466986031,14.257819444444449,0.0,0.0,0.0
harrokr01w,G,64.0,139,,,48.0,3,0,MIN,24.087450230842485,7.066546777546778,0.0,0.0,0.0
harrokr01w,G,64.0,139,,,48.0,4,0,MIN,24.506452680006692,7.444637274549098,17.107690275316816,4.454723076923077,0.0
harrokr01w,G,64.0,139,,,48.0,6,0,MIN,39.642895362995034,7.629657451923079,0.0,0.0,0.0
harrokr01w,G,64.0,139,,,48.0,10,0,LAS,32.407272504835255,7.604186538461538,17.20313682151933,10.224796610169497,0.0
haydeva01w,C,76.0,240,Florida,,41.0,5,0,MIN,23.676913419923363,9.35372857142857,6.650012063489688,-9.472812500000002,0.0
haydeva01w,C,76.0,240,Florida,,41.0,6,0,MIN,41.299998852927004,12.349055462184872,0.0,0.0,0.0
haydeva01w,C,76.0,240,Florida,,41.0,7,0,MIN,26.14216429958375,10.155125000000002,0.0,0.0,0.0
haydeva01w,C,76.0,240,Florida,,41.0,9,0,MIN,21.76494541501843,15.839805921052623,0.0,0.0,0.0
haydeva01w,C,76.0,240,Florida,,41.0,10,0,LAS,21.5039496367596,10.376289962825277,0.0970873786407767,0.0,0.0
haynikr01w,G,69.0,147,Michigan State,,40.0,6,0,SAC,23.068677940516892,8.254907834101381,20.12017022869446,9.10417475728155,0.0
haynikr01w,G,69.0,147,Michigan State,,40.0,7,0,SAC,25.60318622737732,9.161147058823527,26.119590783986254,15.815134920634922,0.0
haynikr01w,G,69.0,147,Michigan State,,40.0,8,0,SAC,26.609805815443107,3.885161467889908,24.6485527369427,13.226760000000006,0.0
haynikr01w,G,69.0,147,Michigan State,,40.0,9,0,ATL,26.04680143740582,8.398765432098763,0.0,0.0,0.0
haynikr01w,G,69.0,147,Michigan State,,40.0,10,1,DET,18.364139462720548,11.483186335403728,0.0,0.0,0.0
haynikr01w,G,69.0,147,Michigan State,,40.0,10,2,SAC,22.936306898235056,9.19171153846154,0.0,0.0,0.0
headde01w,G,70.0,160,Tennessee,,53.0,1,0,PHO,15.267520030376343,5.210335570469795,6.672196067821159,5.779499999999997,0.0
hendene01w,G,68.0,144,Texas,,50.0,2,0,HOU,12.572347302337096,2.847893854748605,0.040453074433656956,0.0,0.0
hendetr01w,C,75.0,200,Georgia,,48.0,3,0,CLE,18.00191572316905,2.615959537572254,0.0,0.0,0.0
hendetr01w,C,75.0,200,Georgia,,48.0,4,0,CLE,3.566806525915211,-3.401955555555558,11.36456622214031,27.814333333333327,0.0
henniso01w,G,67.0,143,Stanford,,54.0,1,0,SEA,41.2300270103047,7.185381632653063,0.0,0.0,0.0
henniso01w,G,67.0,143,Stanford,,54.0,2,0,SEA,36.59715819111854,5.827776053215078,0.0,0.0,0.0
henniso01w,G,67.0,143,Stanford,,54.0,3,2,HOU,26.630644743078093,4.150487523992321,13.51402951440635,-4.561166666666666,0.0
henniso01w,G,67.0,143,Stanford,,54.0,3,1,SEA,23.56695564025433,5.700014492753627,0.0,0.0,0.0
henniso01w,G,67.0,143,Stanford,,54.0,4,2,IND,14.33560623326701,2.4088379310344834,0.0,0.0,0.0
henniso01w,G,67.0,143,Stanford,,54.0,4,1,WAS,1.5826825794410881,2.9414000000000002,0.0,0.0,0.0
herriam01w,C,76.0,189,Iowa,,46.0,1,0,UTA,19.932500981542404,7.968346041055719,0.0,0.0,0.0
herriam01w,C,76.0,189,Iowa,,46.0,2,0,UTA,25.0254100713188,8.21277008928571,5.327559721484894,-3.1275714285714287,0.0
herriam01w,C,76.0,189,Iowa,,46.0,3,0,UTA,21.41719493735599,8.606505576208175,11.856146560751345,11.991777777777775,0.0
hibbeka01w,G-F,70.0,140,Louisiana State,,46.0,1,0,SEA,20.521688354631998,4.792212500000002,0.0,0.0,0.0
hicksje01w,F-C,76.0,188,Maryland,,52.0,1,0,ORL,13.342525812442913,4.524464968152863,0.0,0.0,0.0
hicksje01w,F-C,76.0,188,Maryland,,52.0,2,0,ORL,23.3435971025465,8.159175438596487,0.0,0.0,0.0
hicksje01w,F-C,76.0,188,Maryland,,52.0,3,0,ORL,25.528490938089924,13.832259023354561,0.0,0.0,0.0
hicksje01w,F-C,76.0,188,Maryland,,52.0,4,0,CON,19.452931150334507,11.114122529644266,8.79713564405551,13.106444444444442,0.0
hicksje01w,F-C,76.0,188,Maryland,,52.0,5,0,SAS,22.50279847088723,9.62554447439353,0.0,0.0,0.0
hillec01w,G,67.0,173,Northern Illinois,,52.0,1,0,CHA,12.474704452522733,-2.285103286384977,0.0,0.0,0.0
hillec01w,G,67.0,173,Northern Illinois,,52.0,2,0,PHO,1.0045143493279634,1.8795000000000002,0.0,0.0,0.0
hledeko01w,G,69.0,150,Duquesne,,48.0,1,0,UTA,42.60275090631216,11.19937600922722,0.0,0.0,0.0
hledeko01w,G,69.0,150,Duquesne,,48.0,2,0,UTA,28.162717092824472,8.400063736263732,6.852268786864137,1.9154705882352951,0.0
hledeko01w,G,69.0,150,Duquesne,,48.0,3,0,NYL,11.785220269183638,0.3969147286821723,9.263798599245755,11.495583333333338,0.0
hodgedo01w,G,69.0,160,Louisiana State,,41.0,5,0,LAS,17.543847108362026,3.823510204081634,15.83131145020816,6.749965517241379,0.0
hodgedo01w,G,69.0,160,Louisiana State,,41.0,6,0,LAS,31.76176976215674,8.717976083707027,11.377369851858187,9.895461538461541,0.0
hodgedo01w,G,69.0,160,Louisiana State,,41.0,7,0,LAS,25.186685803843414,7.149945175438594,9.389270913364523,5.960425000000001,0.0
hodgedo01w,G,69.0,160,Louisiana State,,41.0,8,0,SEA,13.921724450520152,2.1866666666666674,0.0,0.0,0.0
hodgedo01w,G,69.0,160,Louisiana State,,41.0,9,0,IND,8.1907571257096,4.377267857142857,10.714455068927636,3.4210400000000014,0.0
